"","V1","V2","geometry"
"16028","48.9069126497","2.42967502296","c(48.9069126497, 2.42967502296)"
"16029","48.9303966281","2.48274740409","c(48.9303966281, 2.48274740409)"
"16030","48.9595520491","2.30092585777","c(48.9595520491, 2.30092585777)"
"16031","48.9652703665","2.28439326567","c(48.9652703665, 2.28439326567)"
"16032","48.9434244068","2.31543962099","c(48.9434244068, 2.31543962099)"
"16033","48.9335943817","2.3271062621","c(48.9335943817, 2.3271062621)"
"16034","48.9659780258","2.27946529366","c(48.9659780258, 2.27946529366)"
"16035","48.9337002044","2.31307029144","c(48.9337002044, 2.31307029144)"
"16036","48.9698798498","2.30891745827","c(48.9698798498, 2.30891745827)"
"16037","48.7930429255","2.29581862743","c(48.7930429255, 2.29581862743)"
"16038","48.77934391","2.29199439817","c(48.77934391, 2.29199439817)"
"16039","48.7885627715","2.36116744722","c(48.7885627715, 2.36116744722)"
"16040","48.8401211181","2.18558847684","c(48.8401211181, 2.18558847684)"
"16041","48.7905486885","2.28425825467","c(48.7905486885, 2.28425825467)"
"16042","48.785719632","2.27883617707","c(48.785719632, 2.27883617707)"
"16043","48.7699431721","2.27391806449","c(48.7699431721, 2.27391806449)"
"16044","48.8191835534","2.3100749468","c(48.8191835534, 2.3100749468)"
"16045","48.860823206","2.44388154408","c(48.860823206, 2.44388154408)"
"16046","48.860194504","2.42084704794","c(48.860194504, 2.42084704794)"
"16047","48.8688492012","2.46211244507","c(48.8688492012, 2.46211244507)"
"16048","48.8489538257","2.55901200189","c(48.8489538257, 2.55901200189)"
"16049","48.8532302683","2.57386167494","c(48.8532302683, 2.57386167494)"
"16050","48.7386357082","2.24407355402","c(48.7386357082, 2.24407355402)"
"16051","48.7498537351","2.27212119879","c(48.7498537351, 2.27212119879)"
"16052","48.7542762412","2.29220653398","c(48.7542762412, 2.29220653398)"
"16053","48.7435230522","2.31124251397","c(48.7435230522, 2.31124251397)"
"16054","48.9146049665","2.34767209071","c(48.9146049665, 2.34767209071)"
"16055","48.9229362962","2.34071861907","c(48.9229362962, 2.34071861907)"
"16056","48.791538435","2.28673299786","c(48.791538435, 2.28673299786)"
"16057","48.8306625999","2.35485666796","c(48.8306625999, 2.35485666796)"
"16058","48.8764100203","2.33980261396","c(48.8764100203, 2.33980261396)"
"16059","48.8439013031","2.35480669321","c(48.8439013031, 2.35480669321)"
"16060","48.8217659423","2.34384238435","c(48.8217659423, 2.34384238435)"
"16061","48.8312234306","2.39835180424","c(48.8312234306, 2.39835180424)"
"16062","48.8219417959","2.42322180606","c(48.8219417959, 2.42322180606)"
"16063","48.7913745414","2.47924280439","c(48.7913745414, 2.47924280439)"
"16064","48.8180269247","2.44104440692","c(48.8180269247, 2.44104440692)"
"16065","48.8166710881","2.46717220125","c(48.8166710881, 2.46717220125)"
"16066","48.8148006742","2.46805211465","c(48.8148006742, 2.46805211465)"
"16067","48.8372011635","2.37412412418","c(48.8372011635, 2.37412412418)"
"16068","48.9189806796","2.41951008114","c(48.9189806796, 2.41951008114)"
"16069","48.9261466522","2.43849247474","c(48.9261466522, 2.43849247474)"
"16070","48.9254884512","2.44100062204","c(48.9254884512, 2.44100062204)"
"16071","48.8695388891","2.39467773646","c(48.8695388891, 2.39467773646)"
"16072","48.7628811733","2.4247691503","c(48.7628811733, 2.4247691503)"
"16073","48.7727299751","2.45799235989","c(48.7727299751, 2.45799235989)"
"16074","48.8145447372","2.42345451848","c(48.8145447372, 2.42345451848)"
"16075","48.812654254","2.42757477845","c(48.812654254, 2.42757477845)"
"16076","48.79687272","2.45691932702","c(48.79687272, 2.45691932702)"
"16077","48.7884551915","2.46164711533","c(48.7884551915, 2.46164711533)"
"16078","48.7904627133","2.3806066606","c(48.7904627133, 2.3806066606)"
"16079","48.7955988082","2.40938362869","c(48.7955988082, 2.40938362869)"
"16080","48.8308009476","2.37735954917","c(48.8308009476, 2.37735954917)"
"16081","48.8319057188","2.37940244616","c(48.8319057188, 2.37940244616)"
"16082","48.8189930543","2.41098131711","c(48.8189930543, 2.41098131711)"
"16083","48.8633064206","2.34191335837","c(48.8633064206, 2.34191335837)"
"16084","48.8977185118","2.34431549251","c(48.8977185118, 2.34431549251)"
"16085","48.884093547","2.34928760975","c(48.884093547, 2.34928760975)"
"16086","48.868689895","2.34063325424","c(48.868689895, 2.34063325424)"
"16087","48.8763290374","2.33180456851","c(48.8763290374, 2.33180456851)"
"16088","48.9631675501","2.51238782786","c(48.9631675501, 2.51238782786)"
"16089","48.8473238712","2.43353159688","c(48.8473238712, 2.43353159688)"
"16090","48.9093185757","2.36155039866","c(48.9093185757, 2.36155039866)"
"16091","48.9672376171","2.39193345741","c(48.9672376171, 2.39193345741)"
"16092","48.8862135615","2.35664715833","c(48.8862135615, 2.35664715833)"
"16093","48.890473747","2.35502690114","c(48.890473747, 2.35502690114)"
"16094","48.9181666784","2.46599493801","c(48.9181666784, 2.46599493801)"
"16095","48.8697773289","2.33282702414","c(48.8697773289, 2.33282702414)"
"16096","48.883051302","2.34616677318","c(48.883051302, 2.34616677318)"
"16097","48.8818922428","2.34026619292","c(48.8818922428, 2.34026619292)"
"16098","48.8834644759","2.34893315756","c(48.8834644759, 2.34893315756)"
"16099","48.8707438475","2.30563380435","c(48.8707438475, 2.30563380435)"
"16100","48.8765444586","2.34699680022","c(48.8765444586, 2.34699680022)"
"16101","48.8783847307","2.36175391374","c(48.8783847307, 2.36175391374)"
"16102","48.8651863721","2.29501175445","c(48.8651863721, 2.29501175445)"
"16103","48.8652761489","2.29473923369","c(48.8652761489, 2.29473923369)"
"16104","48.8538565723","2.368742689","c(48.8538565723, 2.368742689)"
"16105","48.9259045624","2.37650578541","c(48.9259045624, 2.37650578541)"
"16106","48.854670332","2.38161370075","c(48.854670332, 2.38161370075)"
"16107","48.8341873217","2.416965937","c(48.8341873217, 2.416965937)"
"16108","48.8534293022","2.33436739649","c(48.8534293022, 2.33436739649)"
"16109","48.8534293022","2.33436739649","c(48.8534293022, 2.33436739649)"
"16110","48.8514043908","2.36292599952","c(48.8514043908, 2.36292599952)"
"16111","48.7566894618","2.28138368413","c(48.7566894618, 2.28138368413)"
"16112","48.742829089","2.26381273961","c(48.742829089, 2.26381273961)"
"16113","48.7343040449","2.25737044919","c(48.7343040449, 2.25737044919)"
"16114","48.7498537351","2.27212119879","c(48.7498537351, 2.27212119879)"
"16115","48.8722219315","2.34004764371","c(48.8722219315, 2.34004764371)"
"16116","48.8427372521","2.27760095969","c(48.8427372521, 2.27760095969)"
"16117","48.8497893133","2.34210280032","c(48.8497893133, 2.34210280032)"
"16118","48.8460415877","2.34027772794","c(48.8460415877, 2.34027772794)"
"16119","48.8568233601","2.30951041661","c(48.8568233601, 2.30951041661)"
"16120","48.8459772333","2.31847640839","c(48.8459772333, 2.31847640839)"
"16121","48.8284254937","2.32647341748","c(48.8284254937, 2.32647341748)"
"16122","48.8485420182","2.49613581862","c(48.8485420182, 2.49613581862)"
"16123","48.8382626362","2.49434796428","c(48.8382626362, 2.49434796428)"
"16124","48.8071972856","2.510106313","c(48.8071972856, 2.510106313)"
"16125","48.8181961795","2.26859210601","c(48.8181961795, 2.26859210601)"
"16126","48.8913911078","2.34976632771","c(48.8913911078, 2.34976632771)"
"16127","48.8204253982","2.3565273005","c(48.8204253982, 2.3565273005)"
"16128","48.8116635895","2.34619533959","c(48.8116635895, 2.34619533959)"
"16129","48.8045545828","2.33604370571","c(48.8045545828, 2.33604370571)"
"16130","48.7650073601","2.32951850204","c(48.7650073601, 2.32951850204)"
"16131","48.7584365659","2.32402735375","c(48.7584365659, 2.32402735375)"
"16132","48.8142606898","2.35011517648","c(48.8142606898, 2.35011517648)"
"16133","48.9212977655","2.28387902064","c(48.9212977655, 2.28387902064)"
"16134","48.9012089784","2.21798979534","c(48.9012089784, 2.21798979534)"
"16135","48.9362818161","2.25694975707","c(48.9362818161, 2.25694975707)"
"16136","48.8912519045","2.23838839147","c(48.8912519045, 2.23838839147)"
"16137","48.8874576117","2.20033199836","c(48.8874576117, 2.20033199836)"
"16138","48.8818706886","2.42262622638","c(48.8818706886, 2.42262622638)"
"16139","48.8988830741","2.46353430171","c(48.8988830741, 2.46353430171)"
"16140","48.8779671286","2.42683014633","c(48.8779671286, 2.42683014633)"
"16141","48.8680398615","2.3639559689","c(48.8680398615, 2.3639559689)"
"16142","48.8558379162","2.34093205447","c(48.8558379162, 2.34093205447)"
"16143","48.8438117935","2.32238519748","c(48.8438117935, 2.32238519748)"
"16144","48.8489498688","2.28226482204","c(48.8489498688, 2.28226482204)"
"16145","48.8316467516","2.23756262212","c(48.8316467516, 2.23756262212)"
"16146","48.8807494209","2.4195856807","c(48.8807494209, 2.4195856807)"
"16147","48.8747722637","2.38864771213","c(48.8747722637, 2.38864771213)"
"16148","48.8827037477","2.51475960455","c(48.8827037477, 2.51475960455)"
"16149","48.8838512223","2.51062083627","c(48.8838512223, 2.51062083627)"
"16150","48.8807118407","2.36448030086","c(48.8807118407, 2.36448030086)"
"16151","48.8827938851","2.42603449467","c(48.8827938851, 2.42603449467)"
"16152","48.8881932533","2.45880645241","c(48.8881932533, 2.45880645241)"
"16153","48.8797986145","2.41687255627","c(48.8797986145, 2.41687255627)"
"16154","48.8780861555","2.45526730788","c(48.8780861555, 2.45526730788)"
"16155","48.8834110259","2.45980364832","c(48.8834110259, 2.45980364832)"
"16156","48.8748399468","2.44776621987","c(48.8748399468, 2.44776621987)"
"16157","48.9290375806","2.38578278386","c(48.9290375806, 2.38578278386)"
"16158","48.9600265773","2.39959563338","c(48.9600265773, 2.39959563338)"
"16159","48.9680809187","2.41127561299","c(48.9680809187, 2.41127561299)"
"16160","48.9839048237","2.43778628674","c(48.9839048237, 2.43778628674)"
"16161","48.9819734235","2.45655557338","c(48.9819734235, 2.45655557338)"
"16162","48.6999901435","2.09917196065","c(48.6999901435, 2.09917196065)"
"16163","48.9041231069","2.39164873022","c(48.9041231069, 2.39164873022)"
"16164","48.9039973561","2.39149864002","c(48.9039973561, 2.39149864002)"
"16165","48.9439237909","2.41268724096","c(48.9439237909, 2.41268724096)"
"16166","48.9418135226","2.41006480218","c(48.9418135226, 2.41006480218)"
"16167","48.7838563417","2.24586937409","c(48.7838563417, 2.24586937409)"
"16168","48.7982518956","2.26792463368","c(48.7982518956, 2.26792463368)"
"16169","48.894884775","2.47866769126","c(48.894884775, 2.47866769126)"
"16170","48.8955604993","2.47723834716","c(48.8955604993, 2.47723834716)"
"16171","48.9431137955","2.466466257","c(48.9431137955, 2.466466257)"
"16172","48.9008433778","2.47856126677","c(48.9008433778, 2.47856126677)"
"16173","48.7582011907","2.36123504038","c(48.7582011907, 2.36123504038)"
"16174","48.9449189448","2.3816228091","c(48.9449189448, 2.3816228091)"
"16175","48.985955192","2.37152661938","c(48.985955192, 2.37152661938)"
"16176","48.8434798428","2.58223233726","c(48.8434798428, 2.58223233726)"
"16177","48.8576899986","2.58614042789","c(48.8576899986, 2.58614042789)"
"16178","48.9496510463","2.36481673857","c(48.9496510463, 2.36481673857)"
"16179","48.9581246374","2.36838306999","c(48.9581246374, 2.36838306999)"
"16180","49.0080463084","2.38924461256","c(49.0080463084, 2.38924461256)"
"16181","48.9600500816","2.35776661011","c(48.9600500816, 2.35776661011)"
"16182","48.9674012394","2.31727216407","c(48.9674012394, 2.31727216407)"
"16183","48.9590801039","2.32046879047","c(48.9590801039, 2.32046879047)"
"16184","49.0316799252","2.36133459398","c(49.0316799252, 2.36133459398)"
"16185","48.9950187012","2.4171045457","c(48.9950187012, 2.4171045457)"
"16186","48.9635057292","2.39702030727","c(48.9635057292, 2.39702030727)"
"16187","48.9725208521","2.39382282534","c(48.9725208521, 2.39382282534)"
"16188","48.9888508553","2.39052253702","c(48.9888508553, 2.39052253702)"
"16189","49.0322024535","2.35340833932","c(49.0322024535, 2.35340833932)"
"16190","48.9203795603","2.41045741591","c(48.9203795603, 2.41045741591)"
"16191","48.9637674597","2.37130720127","c(48.9637674597, 2.37130720127)"
"16192","48.9545789472","2.33849645843","c(48.9545789472, 2.33849645843)"
"16193","48.9542605532","2.28186639045","c(48.9542605532, 2.28186639045)"
"16194","48.8392480686","2.65739788729","c(48.8392480686, 2.65739788729)"
"16195","48.7386357082","2.24407355402","c(48.7386357082, 2.24407355402)"
"16196","48.742035864","2.29653878752","c(48.742035864, 2.29653878752)"
"16197","48.8749445739","2.27081956559","c(48.8749445739, 2.27081956559)"
"16198","48.868555621","2.224413339","c(48.868555621, 2.224413339)"
"16199","48.8224578827","2.40320066374","c(48.8224578827, 2.40320066374)"
"16200","48.9083346379","2.37759680407","c(48.9083346379, 2.37759680407)"
"16201","48.9175889694","2.33159568634","c(48.9175889694, 2.33159568634)"
"16202","48.7893984351","2.2847083102","c(48.7893984351, 2.2847083102)"
"16203","48.8080947757","2.28848584569","c(48.8080947757, 2.28848584569)"
"16204","48.8633603317","2.34224028824","c(48.8633603317, 2.34224028824)"
"16205","48.8705322136","2.34289491855","c(48.8705322136, 2.34289491855)"
"16206","48.8283170969","2.35293648476","c(48.8283170969, 2.35293648476)"
"16207","48.8514854286","2.3622178642","c(48.8514854286, 2.3622178642)"
"16208","48.7885405213","2.48158824959","c(48.7885405213, 2.48158824959)"
"16209","48.8312234306","2.39835180424","c(48.8312234306, 2.39835180424)"
"16210","48.8183342229","2.43905795107","c(48.8183342229, 2.43905795107)"
"16211","48.8124180251","2.46886262265","c(48.8124180251, 2.46886262265)"
"16212","48.9115441353","2.41239467218","c(48.9115441353, 2.41239467218)"
"16213","48.9153324166","2.43106723526","c(48.9153324166, 2.43106723526)"
"16214","48.8756095138","2.32466509458","c(48.8756095138, 2.32466509458)"
"16215","48.7555180055","2.41452075804","c(48.7555180055, 2.41452075804)"
"16216","48.7988247497","2.42390459428","c(48.7988247497, 2.42390459428)"
"16217","48.8025923319","2.43342143555","c(48.8025923319, 2.43342143555)"
"16218","48.8319957627","2.37892604175","c(48.8319957627, 2.37892604175)"
"16219","48.8291178811","2.38389243531","c(48.8291178811, 2.38389243531)"
"16220","48.8144251816","2.41430904397","c(48.8144251816, 2.41430904397)"
"16221","48.8439647057","2.44162735532","c(48.8439647057, 2.44162735532)"
"16222","48.8590281157","2.34693902635","c(48.8590281157, 2.34693902635)"
"16223","48.8953188365","2.34596442894","c(48.8953188365, 2.34596442894)"
"16224","48.884093547","2.34928760975","c(48.884093547, 2.34928760975)"
"16225","48.8608174596","2.29216848013","c(48.8608174596, 2.29216848013)"
"16226","48.8598732777","2.33384944144","c(48.8598732777, 2.33384944144)"
"16227","48.9454130562","2.56851174456","c(48.9454130562, 2.56851174456)"
"16228","48.9086926547","2.49025322384","c(48.9086926547, 2.49025322384)"
"16229","48.8938816983","2.40181951794","c(48.8938816983, 2.40181951794)"
"16230","48.9109083322","2.36583233907","c(48.9109083322, 2.36583233907)"
"16231","48.8740996055","2.2560514696","c(48.8740996055, 2.2560514696)"
"16232","48.8670394256","2.24885603792","c(48.8670394256, 2.24885603792)"
"16233","48.8676771084","2.22681290296","c(48.8676771084, 2.22681290296)"
"16234","48.8863656781","2.17525946147","c(48.8863656781, 2.17525946147)"
"16235","48.8833669506","2.17092176782","c(48.8833669506, 2.17092176782)"
"16236","48.913284736","2.38249562581","c(48.913284736, 2.38249562581)"
"16237","48.8797334798","2.3583071279","c(48.8797334798, 2.3583071279)"
"16238","48.8859000681","2.3261343978","c(48.8859000681, 2.3261343978)"
"16239","48.8877872574","2.32486656144","c(48.8877872574, 2.32486656144)"
"16240","48.9025311851","2.30403307495","c(48.9025311851, 2.30403307495)"
"16241","48.8875448732","2.384490137","c(48.8875448732, 2.384490137)"
"16242","48.8905268271","2.35998788134","c(48.8905268271, 2.35998788134)"
"16243","48.899733073","2.24627844981","c(48.899733073, 2.24627844981)"
"16244","48.9074576707","2.26642879846","c(48.9074576707, 2.26642879846)"
"16245","48.9186358939","2.28014538575","c(48.9186358939, 2.28014538575)"
"16246","48.9198400757","2.27999405407","c(48.9198400757, 2.27999405407)"
"16247","48.7059313804","2.37223843073","c(48.7059313804, 2.37223843073)"
"16248","48.71291538","2.39530617333","c(48.71291538, 2.39530617333)"
"16249","48.7058159245","2.36713203942","c(48.7058159245, 2.36713203942)"
"16250","48.8683317661","2.41542451389","c(48.8683317661, 2.41542451389)"
"16251","48.8758741293","2.4254367624","c(48.8758741293, 2.4254367624)"
"16252","48.8779310667","2.42697996687","c(48.8779310667, 2.42697996687)"
"16253","48.8828357228","2.44099701696","c(48.8828357228, 2.44099701696)"
"16254","48.8851866915","2.43471938798","c(48.8851866915, 2.43471938798)"
"16255","48.9137125704","2.40821183504","c(48.9137125704, 2.40821183504)"
"16256","48.9216835728","2.44483869885","c(48.9216835728, 2.44483869885)"
"16257","48.7495839923","2.27194484002","c(48.7495839923, 2.27194484002)"
"16258","48.7666506683","2.25460141381","c(48.7666506683, 2.25460141381)"
"16259","48.7279502571","2.27387410777","c(48.7279502571, 2.27387410777)"
"16260","48.7340054295","2.20482612778","c(48.7340054295, 2.20482612778)"
"16261","48.7066822785","2.32879380692","c(48.7066822785, 2.32879380692)"
"16262","48.6915993274","2.28985767807","c(48.6915993274, 2.28985767807)"
"16263","48.7071561701","2.31146441159","c(48.7071561701, 2.31146441159)"
"16264","48.9054868967","2.46513182108","c(48.9054868967, 2.46513182108)"
"16265","48.9092588587","2.46754070854","c(48.9092588587, 2.46754070854)"
"16266","48.907626779","2.42415471995","c(48.907626779, 2.42415471995)"
"16267","48.9067297894","2.43361471703","c(48.9067297894, 2.43361471703)"
"16268","48.9054997322","2.46149184919","c(48.9054997322, 2.46149184919)"
"16269","48.9054868967","2.46513182108","c(48.9054868967, 2.46513182108)"
"16270","48.9149597779","2.50139827867","c(48.9149597779, 2.50139827867)"
"16271","48.9131465742","2.5062738627","c(48.9131465742, 2.5062738627)"
"16272","48.9203665675","2.53878053109","c(48.9203665675, 2.53878053109)"
"16273","48.9112796787","2.48409806974","c(48.9112796787, 2.48409806974)"
"16274","48.9103419203","2.47924161811","c(48.9103419203, 2.47924161811)"
"16275","48.9087095207","2.45108331156","c(48.9087095207, 2.45108331156)"
"16276","48.9141508481","2.41163487986","c(48.9141508481, 2.41163487986)"
"16277","48.9093432959","2.47242188767","c(48.9093432959, 2.47242188767)"
"16278","48.9112796787","2.48409806974","c(48.9112796787, 2.48409806974)"
"16279","48.8801660756","2.2232025779","c(48.8801660756, 2.2232025779)"
"16280","48.8639212205","2.20152477366","c(48.8639212205, 2.20152477366)"
"16281","48.8279131657","2.32611959704","c(48.8279131657, 2.32611959704)"
"16282","48.8656072615","2.21480228294","c(48.8656072615, 2.21480228294)"
"16283","48.8245523427","2.25719070746","c(48.8245523427, 2.25719070746)"
"16284","48.8357016357","2.23933834727","c(48.8357016357, 2.23933834727)"
"16285","48.8490823693","2.23727036915","c(48.8490823693, 2.23727036915)"
"16286","48.8343969562","2.23755733821","c(48.8343969562, 2.23755733821)"
"16287","48.8913105144","2.32791866516","c(48.8913105144, 2.32791866516)"
"16288","48.8453993759","2.36864223518","c(48.8453993759, 2.36864223518)"
"16289","48.8048301851","2.36408673566","c(48.8048301851, 2.36408673566)"
"16290","48.7982237116","2.36587915362","c(48.7982237116, 2.36587915362)"
"16291","48.7582011907","2.36123504038","c(48.7582011907, 2.36123504038)"
"16292","48.6975273049","2.37155385654","c(48.6975273049, 2.37155385654)"
"16293","48.8557836987","2.34638000511","c(48.8557836987, 2.34638000511)"
"16294","48.8557836987","2.34638000511","c(48.8557836987, 2.34638000511)"
"16295","48.9057304674","2.50111001208","c(48.9057304674, 2.50111001208)"
"16296","48.9088840612","2.53160534311","c(48.9088840612, 2.53160534311)"
"16297","48.730057402","2.36824651333","c(48.730057402, 2.36824651333)"
"16298","48.9020324181","2.34255754697","c(48.9020324181, 2.34255754697)"
"16299","48.8983478199","2.33709110959","c(48.8983478199, 2.33709110959)"
"16300","48.8878322212","2.34937024763","c(48.8878322212, 2.34937024763)"
"16301","48.8781073832","2.35458663739","c(48.8781073832, 2.35458663739)"
"16302","48.82735599","2.32675950056","c(48.82735599, 2.32675950056)"
"16303","48.8106208948","2.32689896366","c(48.8106208948, 2.32689896366)"
"16304","48.7957364658","2.32143306854","c(48.7957364658, 2.32143306854)"
"16305","48.7869188954","2.3184297505","c(48.7869188954, 2.3184297505)"
"16306","48.9399890348","2.16716565501","c(48.9399890348, 2.16716565501)"
"16307","48.8758609715","2.28883085833","c(48.8758609715, 2.28883085833)"
"16308","48.6941548918","2.29749952722","c(48.6941548918, 2.29749952722)"
"16309","48.7348174514","2.29419368192","c(48.7348174514, 2.29419368192)"
"16310","48.7582087611","2.30704811551","c(48.7582087611, 2.30704811551)"
"16311","48.7770057594","2.32266270334","c(48.7770057594, 2.32266270334)"
"16312","48.7389176893","2.29879704815","c(48.7389176893, 2.29879704815)"
"16313","48.94827603","2.25237397989","c(48.94827603, 2.25237397989)"
"16314","48.9484376554","2.25218269511","c(48.9484376554, 2.25218269511)"
"16315","48.9344973994","2.26307715151","c(48.9344973994, 2.26307715151)"
"16316","48.7646266303","2.26582133125","c(48.7646266303, 2.26582133125)"
"16317","48.7666506683","2.25460141381","c(48.7666506683, 2.25460141381)"
"16318","48.7662194577","2.25491481728","c(48.7662194577, 2.25491481728)"
"16319","48.763298077","2.35792005574","c(48.763298077, 2.35792005574)"
"16320","48.7564452885","2.37384932439","c(48.7564452885, 2.37384932439)"
"16321","48.765192803","2.40881116816","c(48.765192803, 2.40881116816)"
"16322","48.7834360783","2.44729971472","c(48.7834360783, 2.44729971472)"
"16323","48.7972341275","2.46377685083","c(48.7972341275, 2.46377685083)"
"16324","48.8409359236","2.49810046351","c(48.8409359236, 2.49810046351)"
"16325","48.8500993066","2.49428848336","c(48.8500993066, 2.49428848336)"
"16326","48.941492827","2.20499124744","c(48.941492827, 2.20499124744)"
"16327","48.8175296325","2.63473945496","c(48.8175296325, 2.63473945496)"
"16328","48.8486688918","2.65672065135","c(48.8486688918, 2.65672065135)"
"16329","48.8136298221","2.3893628772","c(48.8136298221, 2.3893628772)"
"16330","48.8286842048","2.26757088364","c(48.8286842048, 2.26757088364)"
"16331","48.8274461261","2.27146570786","c(48.8274461261, 2.27146570786)"
"16332","48.8471965618","2.41034052034","c(48.8471965618, 2.41034052034)"
"16333","48.8940867226","2.3203944314","c(48.8940867226, 2.3203944314)"
"16334","48.8524134097","2.34631131706","c(48.8524134097, 2.34631131706)"
"16335","48.8317501076","2.35481619617","c(48.8317501076, 2.35481619617)"
"16336","48.8685358049","2.35521010659","c(48.8685358049, 2.35521010659)"
"16337","48.9267749317","2.29406137823","c(48.9267749317, 2.29406137823)"
"16338","48.9296588973","2.27238609763","c(48.9296588973, 2.27238609763)"
"16339","48.9322214465","2.27479716656","c(48.9322214465, 2.27479716656)"
"16340","48.9317411304","2.2675549763","c(48.9317411304, 2.2675549763)"
"16341","48.7852078788","2.2190586554","c(48.7852078788, 2.2190586554)"
"16342","48.7917418962","2.27956396993","c(48.7917418962, 2.27956396993)"
"16343","48.7793321427","2.31334615928","c(48.7793321427, 2.31334615928)"
"16344","48.9169745901","2.30878276774","c(48.9169745901, 2.30878276774)"
"16345","48.8170861636","2.26114904791","c(48.8170861636, 2.26114904791)"
"16346","48.8033683936","2.25744107234","c(48.8033683936, 2.25744107234)"
"16347","48.7778025441","2.23971947331","c(48.7778025441, 2.23971947331)"
"16348","48.9131045603","2.33455496152","c(48.9131045603, 2.33455496152)"
"16349","48.7863201188","2.20822918187","c(48.7863201188, 2.20822918187)"
"16350","48.7848209642","2.21862429451","c(48.7848209642, 2.21862429451)"
"16351","48.7852514315","2.23713482078","c(48.7852514315, 2.23713482078)"
"16352","48.8228784574","2.22172234275","c(48.8228784574, 2.22172234275)"
"16353","48.8265166194","2.21983575713","c(48.8265166194, 2.21983575713)"
"16354","48.8316467516","2.23756262212","c(48.8316467516, 2.23756262212)"
"16355","48.8470189271","2.2853172086","c(48.8470189271, 2.2853172086)"
"16356","48.8421309193","2.32081980445","c(48.8421309193, 2.32081980445)"
"16357","48.8407731097","2.31640866807","c(48.8407731097, 2.31640866807)"
"16358","48.8320922979","2.32496153863","c(48.8320922979, 2.32496153863)"
"16359","48.822736185","2.32520875626","c(48.822736185, 2.32520875626)"
"16360","48.7822399525","2.22642334199","c(48.7822399525, 2.22642334199)"
"16361","48.789262653","2.25200816817","c(48.789262653, 2.25200816817)"
"16362","48.9069642407","2.28559795449","c(48.9069642407, 2.28559795449)"
"16363","48.9154017232","2.28258971706","c(48.9154017232, 2.28258971706)"
"16364","48.8126803892","2.24584584966","c(48.8126803892, 2.24584584966)"
"16365","48.7958167621","2.31746063005","c(48.7958167621, 2.31746063005)"
"16366","48.7853697113","2.3036455666","c(48.7853697113, 2.3036455666)"
"16367","48.8116879217","2.21203089856","c(48.8116879217, 2.21203089856)"
"16368","48.7777218255","2.22950645303","c(48.7777218255, 2.22950645303)"
"16369","48.7815049889","2.26389406243","c(48.7815049889, 2.26389406243)"
"16370","48.7286842038","2.25425416468","c(48.7286842038, 2.25425416468)"
"16371","48.731947627","2.25520007704","c(48.731947627, 2.25520007704)"
"16372","48.7979675411","2.29374678","c(48.7979675411, 2.29374678)"
"16373","48.7724515454","2.27526121283","c(48.7724515454, 2.27526121283)"
"16374","48.7699431721","2.27391806449","c(48.7699431721, 2.27391806449)"
"16375","48.7793103528","2.26139479115","c(48.7793103528, 2.26139479115)"
"16376","48.7830169754","2.26722412554","c(48.7830169754, 2.26722412554)"
"16377","48.755106147","2.30096003001","c(48.755106147, 2.30096003001)"
"16378","48.8332882014","2.33281652267","c(48.8332882014, 2.33281652267)"
"16379","48.9181745134","2.53832200389","c(48.9181745134, 2.53832200389)"
"16380","48.9131465742","2.5062738627","c(48.9131465742, 2.5062738627)"
"16381","48.9477668952","2.33197442236","c(48.9477668952, 2.33197442236)"
"16382","48.9530502535","2.3221218486","c(48.9530502535, 2.3221218486)"
"16383","48.7638805804","2.30832282349","c(48.7638805804, 2.30832282349)"
"16384","48.9309702367","2.32736592984","c(48.9309702367, 2.32736592984)"
"16385","48.9695550537","2.30396274755","c(48.9695550537, 2.30396274755)"
"16386","48.9233298769","2.28630442832","c(48.9233298769, 2.28630442832)"
"16387","48.8828444278","2.32632583118","c(48.8828444278, 2.32632583118)"
"16388","48.8811996332","2.3250044012","c(48.8811996332, 2.3250044012)"
"16389","48.8096682639","2.32777005204","c(48.8096682639, 2.32777005204)"
"16390","48.7946397889","2.35420507498","c(48.7946397889, 2.35420507498)"
"16391","48.84513386","2.54928664995","c(48.84513386, 2.54928664995)"
"16392","48.8482887195","2.5388000941","c(48.8482887195, 2.5388000941)"
"16393","48.8507261919","2.50258410073","c(48.8507261919, 2.50258410073)"
"16394","48.8647422246","2.45296202296","c(48.8647422246, 2.45296202296)"
"16395","48.8630980345","2.38787332072","c(48.8630980345, 2.38787332072)"
"16396","48.8617060114","2.38540648053","c(48.8617060114, 2.38540648053)"
"16397","48.8587583234","2.38495426152","c(48.8587583234, 2.38495426152)"
"16398","48.8629451387","2.3881319851","c(48.8629451387, 2.3881319851)"
"16399","48.7538160693","2.38676097969","c(48.7538160693, 2.38676097969)"
"16400","48.7535644854","2.38655684353","c(48.7535644854, 2.38655684353)"
"16401","48.7800355544","2.34083148472","c(48.7800355544, 2.34083148472)"
"16402","48.7755854695","2.35327413434","c(48.7755854695, 2.35327413434)"
"16403","48.7944057739","2.35638160467","c(48.7944057739, 2.35638160467)"
"16404","48.8335219103","2.33375587163","c(48.8335219103, 2.33375587163)"
"16405","48.82156834","2.34088879239","c(48.82156834, 2.34088879239)"
"16406","48.7609178648","2.34341322176","c(48.7609178648, 2.34341322176)"
"16407","48.7751225454","2.37379448841","c(48.7751225454, 2.37379448841)"
